Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2020,5,16,20.75,17.88,14.05,12.13,11.49,14.05,14.69,15.64,16.6,17.24,17.88,18.2,18.52,18.84,19.15,18.52,18.2,18.84,16.28,16.28,15.32,14.05,13.09,13.09
2020,5,17,12.77,12.13,11.17,10.85,10.85,13.09,13.73,15.64,15.32,16.28,16.92,17.56,18.2,18.84,19.47,18.52,18.52,19.15,16.92,16.92,15.64,14.05,12.77,13.09
2020,5,18,12.45,13.09,13.09,15.32,15.64,18.2,18.84,20.11,18.52,19.15,19.79,21.07,22.03,22.99,22.67,21.39,20.43,20.43,18.84,19.15,18.2,16.6,17.24,17.88
2020,5,19,18.52,20.75,19.47,19.79,19.79,20.43,17.24,21.07,20.75,21.71,20.43,19.47,20.11,20.43,21.07,19.79,18.84,19.15,16.6,16.92,15.96,15.64,15.32,20.11
2020,5,20,19.47,17.88,16.6,15.32,12.77,16.28,17.88,22.03,22.03,22.67,23.3,26.18,26.82,27.46,27.77,24.58,24.26,29.69,18.84,18.84,17.56,15.96,15,14.69
2020,5,21,15.64,22.35,21.71,20.43,22.03,22.67,19.15,20.43,19.15,20.11,20.75,22.99,24.9,25.54,27.77,24.9,25.22,28.09,26.5,26.5,25.86,24.58,23.62,22.67
2020,5,22,22.35,22.03,22.35,22.35,22.35,23.3,24.26,24.26,22.67,25.54,27.77,28.09,28.09,29.05,29.05,28.41,26.82,26.18,18.52,17.56,16.6,15,13.73,18.52
2020,5,23,20.75,22.03,22.03,22.03,21.71,22.99,23.3,24.9,25.22,26.18,25.22,25.86,25.86,25.22,24.58,23.3,24.26,23.62,21.07,18.84,17.24,15.64,14.69,14.05
2020,5,24,14.37,12.13,11.81,12.13,12.45,26.5,21.39,20.75,15.96,16.6,17.56,18.2,18.52,18.84,24.9,21.39,23.62,33.2,18.52,21.39,19.15,17.24,14.05,14.37
2020,5,25,11.17,10.54,15,17.24,17.24,34.48,29.37,17.56,16.28,23.94,21.39,24.58,25.22,16.92,17.56,22.03,26.5,22.35,22.35,23.94,23.62,22.99,21.39,21.71
2020,5,26,21.71,21.07,20.75,21.07,20.43,16.6,17.56,16.28,19.15,22.99,19.47,17.88,18.84,19.15,19.47,22.03,19.79,21.71,16.28,16.92,17.56,16.6,14.05,12.77
2020,5,27,12.77,13.41,10.54,10.22,11.49,14.05,19.79,21.71,22.03,20.11,21.07,25.22,26.82,27.14,26.82,26.82,25.86,28.09,26.5,26.18,25.54,24.58,23.3,22.35
2020,5,28,22.03,22.03,21.39,21.71,22.35,22.99,21.71,17.88,18.52,19.79,21.07,22.03,23.3,25.22,25.54,25.54,26.5,25.54,21.39,24.9,24.9,23.62,22.67,22.67
2020,5,29,22.35,22.03,21.71,21.07,20.43,20.75,22.35,24.58,25.54,26.5,26.82,27.14,26.18,24.26,25.54,24.9,25.22,20.75,21.07,21.39,20.43,21.07,22.35,22.67
2020,5,30,22.35,22.03,22.03,21.07,22.03,22.67,22.67,22.03,22.99,23.62,23.62,23.94,23.62,23.62,23.62,20.75,22.67,24.9,23.3,23.3,22.99,21.07,18.84,17.88
2020,5,31,15.96,14.69,14.69,14.69,16.6,17.56,19.47,22.35,22.99,23.62,23.94,24.26,24.26,24.26,24.26,23.62,23.62,24.26,22.67,22.67,22.67,21.71,21.07,20.75
2020,6,1,19.79,18.84,18.52,18.84,21.07,21.39,21.71,22.99,23.94,23.3,22.35,20.75,20.43,20.75,20.75,19.47,19.47,16.6,13.41,14.05,14.37,15.32,13.41,11.17
2020,6,2,12.13,14.05,12.45,10.54,12.45,12.77,14.37,15,15.64,16.28,16.92,17.24,17.88,18.52,18.84,17.88,17.88,18.52,15.64,15.64,15.96,20.11,22.03,22.35
2020,6,3,21.39,21.39,21.07,21.39,22.99,23.3,24.26,24.58,24.9,24.9,24.9,21.39,21.07,21.71,22.03,24.9,22.67,21.71,18.84,18.52,21.39,22.99,22.99,22.03
2020,6,4,21.39,21.39,21.71,21.39,23.3,22.03,18.52,16.6,16.92,17.88,18.84,19.47,20.43,21.71,22.35,22.35,24.58,25.54,23.62,25.86,24.26,22.35,22.35,22.03
2020,6,5,22.03,22.03,21.39,19.15,15.32,13.73,15.96,16.6,18.2,19.47,20.75,24.58,25.54,24.9,28.41,25.22,24.58,27.46,25.86,25.86,24.9,24.58,23.62,22.35
2020,6,6,21.39,20.75,20.75,21.39,23.3,22.67,22.99,18.84,18.2,19.15,20.43,21.07,21.71,22.67,22.99,22.67,23.94,22.03,19.15,18.84,18.2,19.15,17.24,15.96
2020,6,7,16.92,18.84,20.11,17.56,19.79,19.79,24.26,24.9,25.22,25.54,23.94,24.58,25.86,26.18,26.5,26.5,27.46,28.41,26.82,26.82,26.5,25.22,23.62,23.3
2020,6,8,22.35,22.35,22.35,22.35,23.94,23.94,23.94,22.99,19.15,19.47,20.43,21.07,21.71,22.35,22.99,22.67,22.35,22.35,19.79,19.15,18.2,16.6,15,13.73
2020,6,9,13.41,12.77,12.13,12.45,15,18.84,20.11,18.52,18.52,19.15,20.11,20.75,21.39,21.71,27.77,24.26,23.3,21.07,18.84,18.84,18.84,17.56,19.15,20.75
2020,6,10,20.75,17.24,15.64,19.15,21.71,26.82,22.99,22.67,20.75,20.75,20.43,25.86,26.18,26.18,26.18,19.79,21.07,18.84,16.6,21.39,23.94,23.62,23.3,19.79
2020,6,11,15.96,14.05,13.09,18.52,22.03,22.67,24.9,25.54,26.5,26.5,26.18,27.14,27.77,28.09,28.73,27.77,26.82,28.09,26.18,24.9,23.62,24.26,23.62,22.35
2020,6,12,22.03,22.03,20.75,19.47,20.43,21.39,21.39,18.2,18.2,18.52,19.15,19.47,20.11,20.75,21.71,20.43,19.79,20.43,17.88,17.88,19.47,22.99,23.62,22.03
2020,6,13,22.67,22.03,21.71,21.39,22.35,22.35,23.62,24.58,25.22,24.58,21.39,21.39,22.67,22.67,20.43,19.15,19.15,18.84,15.96,15.96,15,14.37,13.09,11.81
2020,6,14,11.17,10.85,11.17,11.17,12.77,12.45,12.77,14.37,15.32,15.96,16.92,17.24,17.88,18.52,18.84,17.88,17.88,17.56,15.96,15.96,15.96,14.37,12.77,12.77
2020,6,15,11.17,10.54,9.9,9.9,12.77,13.41,14.37,16.28,16.92,17.88,18.52,18.84,19.47,20.11,21.07,19.79,21.39,19.47,19.47,20.75,21.71,23.94,22.99,21.39
2020,6,16,17.24,20.43,19.15,17.24,18.52,19.79,16.92,21.39,23.3,22.67,19.47,20.11,21.07,20.75,21.07,24.9,26.82,26.5,25.86,25.54,21.71,22.67,22.03,21.39
2020,6,17,20.43,21.39,22.03,21.71,22.35,22.03,22.35,24.26,24.9,23.94,22.99,22.99,23.62,24.9,24.58,23.3,22.99,22.35,21.07,20.43,21.07,18.84,17.56,16.6
2020,6,18,16.92,17.24,18.2,18.84,20.43,19.79,19.15,23.94,24.9,25.54,26.18,26.5,27.14,27.46,27.77,26.82,26.82,26.82,25.54,25.54,24.9,23.3,22.67,22.35
2020,6,19,21.71,21.39,21.39,21.71,22.99,23.62,24.26,25.54,25.22,25.54,26.5,24.9,23.3,26.5,28.41,29.37,28.09,24.9,22.35,21.07,21.39,19.15,17.88,17.24
2020,6,20,17.24,19.47,21.07,20.75,22.35,22.99,24.26,20.75,21.39,19.79,20.75,20.43,20.75,21.39,21.71,21.39,21.07,22.03,18.84,17.88,16.92,15.96,15.64,13.41
2020,6,21,14.05,13.73,12.77,11.49,13.09,14.05,14.69,15.96,16.6,17.88,18.84,19.79,20.75,21.39,22.35,22.03,22.99,21.39,19.47,20.11,24.58,24.9,23.94,23.3
2020,6,22,22.67,22.35,22.35,22.35,23.94,23.94,25.22,26.18,26.82,27.46,27.46,27.77,28.09,28.09,28.41,27.46,26.18,27.77,26.82,27.14,26.18,24.58,23.62,23.3
2020,6,23,22.99,22.35,21.71,22.35,23.94,23.94,25.22,22.67,22.99,22.99,22.67,22.67,23.62,24.26,25.22,25.22,24.26,21.71,20.11,20.43,19.47,21.07,23.62,22.99
2020,6,24,22.35,21.71,22.03,22.03,22.99,23.3,23.94,21.39,21.71,20.11,20.43,20.75,21.71,22.35,22.99,22.35,22.03,22.35,25.54,18.84,17.88,16.92,22.03,22.03
2020,6,25,21.07,17.56,13.09,13.41,17.24,17.24,18.84,18.84,19.47,20.11,20.75,21.39,22.35,23.3,24.26,25.22,26.82,23.3,22.35,20.43,19.79,20.11,23.62,23.62
2020,6,26,22.67,17.56,15.32,15.64,17.88,17.88,19.47,18.84,18.52,19.79,21.07,22.03,22.67,23.3,23.62,23.3,22.99,22.35,19.79,19.15,18.2,16.92,15.32,14.05
2020,6,27,13.41,13.41,12.45,12.13,15,14.37,15,16.92,17.88,19.15,20.11,25.22,27.46,27.77,28.09,24.26,24.26,27.77,19.79,19.47,18.52,18.2,17.24,16.28
2020,6,28,15.32,15,17.56,16.6,18.2,16.6,17.56,18.52,19.47,20.43,21.07,22.03,22.67,23.3,29.05,25.22,22.35,22.67,20.11,20.11,19.15,18.52,17.56,16.28
2020,6,29,15,17.56,16.6,15,17.88,17.56,18.52,20.43,20.11,21.39,22.35,22.99,24.58,25.54,25.54,24.9,23.3,21.39,20.11,19.79,18.84,17.56,15.96,15
2020,6,30,14.69,14.69,14.05,13.41,17.24,16.6,18.2,19.79,19.47,20.11,21.07,21.71,22.35,22.67,22.99,24.26,24.9,22.35,19.79,20.11,23.3,24.58,23.62,21.39
2020,7,1,20.75,22.67,22.67,22.35,23.62,24.26,25.22,25.54,25.22,27.14,26.82,28.41,31.61,29.37,29.69,26.5,25.86,23.94,20.43,20.43,22.03,18.84,16.28,17.56
2020,7,2,22.99,22.35,22.03,21.71,23.62,21.39,18.52,19.15,19.15,20.43,21.71,22.67,29.69,30.97,35.12,29.37,32.56,30.97,20.43,20.11,22.35,23.3,20.11,16.92
2020,7,3,15,14.37,13.41,13.41,15.96,15.96,17.24,18.2,19.47,20.43,21.71,22.35,23.3,23.94,29.37,24.58,24.26,23.3,20.75,20.11,19.15,17.88,16.28,17.56
2020,7,4,19.47,17.24,16.92,15.64,15.96,17.88,17.56,18.52,18.84,19.79,20.75,22.03,22.67,23.3,23.62,22.67,22.35,22.67,20.11,19.47,18.84,17.56,16.28,21.07
2020,7,5,20.43,17.88,15,13.09,12.45,14.05,15.64,16.6,17.88,19.15,20.11,20.75,21.39,22.03,22.35,21.39,21.39,21.71,19.79,19.15,19.15,17.56,20.43,22.67
2020,7,6,20.43,19.79,19.15,19.79,21.39,21.07,19.47,20.11,19.15,19.47,20.43,21.39,21.71,22.03,22.03,21.39,21.07,21.39,18.84,18.84,19.15,17.56,16.6,18.52
2020,7,7,15.64,14.05,14.05,13.41,12.45,26.18,15.64,16.28,17.24,18.2,19.15,19.79,20.43,20.75,26.5,21.39,23.62,23.62,22.35,24.58,24.58,23.94,23.62,23.3
2020,7,8,22.67,22.35,22.35,22.67,21.71,22.99,23.62,22.99,22.99,22.99,21.71,22.03,22.35,22.67,25.86,26.5,25.86,27.46,24.58,22.67,24.58,23.62,23.62,22.99
2020,7,9,21.39,21.39,21.39,21.71,21.71,22.99,23.94,23.3,23.3,23.3,23.3,23.3,24.26,24.26,26.82,28.09,28.41,28.73,26.82,26.5,26.18,24.58,23.62,22.99
2020,7,10,22.67,22.03,22.03,22.67,22.67,24.26,24.26,22.03,20.43,19.47,20.43,20.75,21.39,21.71,22.03,23.62,20.75,21.07,18.52,18.2,17.24,15.96,14.69,13.41
2020,7,11,12.77,12.13,11.81,11.49,11.49,13.73,15,16.28,17.24,18.52,19.79,20.43,21.39,22.03,22.67,21.71,21.39,21.39,18.84,18.52,17.56,16.28,15,14.05
2020,7,12,13.09,12.45,12.45,11.49,11.17,13.41,15,16.6,17.56,18.84,20.11,21.07,21.71,22.03,21.71,20.75,20.43,21.71,20.43,20.75,22.35,24.58,24.26,23.3
2020,7,13,22.67,22.35,22.03,22.35,22.35,23.62,24.9,26.18,26.5,26.5,26.82,27.46,28.73,29.69,30.01,29.69,29.37,29.05,27.77,26.82,25.54,25.54,24.58,23.3
2020,7,14,22.99,22.99,21.07,21.39,21.07,22.99,23.62,19.79,19.15,20.11,21.39,23.3,24.58,25.22,26.82,27.77,28.09,27.77,26.18,26.82,26.82,25.22,21.71,20.11
2020,7,15,21.07,21.07,22.03,22.03,22.03,23.3,24.9,25.54,23.62,23.94,26.5,28.09,29.37,30.01,30.97,30.97,30.01,29.05,28.09,27.14,26.5,23.94,21.07,18.52
2020,7,16,19.15,21.07,22.03,22.35,22.35,23.62,25.54,26.5,26.5,26.82,26.82,27.46,27.14,27.77,28.73,29.05,27.46,26.18,23.62,22.99,22.99,24.9,23.94,22.67
2020,7,17,22.99,23.3,22.67,22.35,22.67,24.58,25.54,22.35,21.71,22.67,23.62,24.9,26.18,28.73,29.37,29.05,28.73,28.41,26.5,25.54,24.58,23.62,21.39,21.71
2020,7,18,22.35,22.35,23.3,22.03,21.71,21.71,23.3,22.67,21.07,21.71,22.67,23.62,24.58,25.54,26.18,27.77,27.77,27.77,25.86,25.22,26.18,26.18,25.54,24.26
2020,7,19,22.67,23.3,22.35,21.71,20.75,22.03,21.39,18.52,18.52,19.79,21.07,22.03,22.67,23.62,24.26,23.3,23.3,23.3,20.75,20.75,20.11,19.15,18.2,23.62
2020,7,20,22.67,19.79,17.88,22.35,22.67,24.26,25.22,25.22,22.67,22.35,22.99,24.58,25.54,25.86,31.29,26.5,26.82,30.01,28.09,28.09,27.77,26.18,24.9,24.26
2020,7,21,23.94,23.3,23.3,22.99,23.3,24.9,29.05,27.77,23.62,22.67,22.67,23.94,24.9,25.54,26.18,24.9,24.58,24.58,23.62,23.62,22.67,19.79,22.35,22.99
2020,7,22,22.35,16.92,14.37,13.73,14.05,16.28,17.88,18.84,20.11,21.39,22.35,23.3,23.62,23.94,24.26,23.3,22.67,22.67,20.11,19.79,19.15,21.71,20.75,20.75
2020,7,23,21.07,20.43,17.88,15.32,15,16.92,18.2,19.15,19.79,20.75,21.71,22.67,23.62,24.58,30.01,26.5,25.86,28.41,20.75,20.75,19.79,18.52,17.24,16.6
2020,7,24,15.32,15.32,15.32,16.28,15.96,22.67,19.47,20.75,21.07,22.35,23.62,24.58,25.54,26.18,31.61,25.54,24.9,24.9,22.99,22.67,22.35,20.11,18.84,17.88
2020,7,25,16.28,15.64,16.92,17.24,16.92,17.88,23.3,24.26,24.9,21.71,22.67,23.3,23.94,29.37,30.01,24.58,24.26,23.94,21.71,21.71,20.75,20.11,19.15,18.84
2020,7,26,23.3,22.35,21.39,20.11,19.15,23.3,18.52,24.58,23.62,24.9,25.54,28.09,28.73,29.37,29.69,28.73,28.73,31.29,22.67,22.35,21.71,20.75,25.22,24.26
2020,7,27,23.62,22.99,22.99,23.62,23.3,33.52,31.61,32.24,30.33,29.69,28.73,25.86,27.14,28.41,32.24,27.14,27.14,29.05,26.82,25.86,28.41,27.46,26.18,25.54
2020,7,28,24.9,24.58,23.94,23.62,23.62,24.9,26.18,27.46,28.09,29.05,28.41,28.73,28.41,32.56,32.56,26.82,25.54,26.5,23.94,23.94,27.14,26.5,25.22,24.58
2020,7,29,22.67,21.39,22.35,22.67,23.3,24.58,24.9,24.58,22.35,22.99,23.62,24.26,25.22,26.18,26.82,28.09,29.69,30.97,21.07,21.07,21.39,20.11,22.35,20.43
2020,7,30,19.47,18.52,16.6,16.6,17.56,19.47,20.11,20.75,20.75,21.07,22.03,22.67,28.73,29.69,30.01,24.9,24.58,25.22,22.99,23.62,21.71,25.22,24.26,21.71
2020,7,31,24.26,23.94,23.3,23.3,22.99,24.58,25.22,29.69,30.65,28.41,28.41,28.73,29.05,30.01,30.33,31.61,31.29,29.05,27.14,26.5,26.18,25.22,24.58,23.62
2020,8,1,23.62,23.94,23.94,23.62,23.62,29.05,33.2,31.29,30.33,30.33,30.01,31.29,30.01,31.29,31.92,30.65,28.41,25.22,23.3,22.99,22.67,23.3,22.67,22.35
2020,8,2,23.94,22.99,22.67,22.67,22.67,28.09,32.24,31.92,32.24,32.56,31.61,32.56,33.84,34.8,35.76,30.65,30.33,24.9,20.43,20.11,19.15,22.67,22.35,21.07
2020,8,3,19.15,15.96,15,14.69,14.69,16.6,22.99,23.94,24.58,27.77,28.41,27.46,27.77,28.41,29.05,22.99,22.67,22.35,19.79,19.79,18.84,17.24,15.64,14.69
2020,8,4,15,14.05,14.37,14.37,14.69,17.88,19.15,21.39,21.39,22.35,22.35,22.67,23.3,23.94,24.26,23.62,22.99,25.86,24.9,25.22,22.35,25.22,24.58,22.67
2020,8,5,22.03,21.07,19.79,20.11,20.75,22.35,22.99,21.71,20.11,20.43,21.39,22.35,23.3,24.26,24.9,24.26,23.3,22.99,20.11,19.79,19.47,17.24,15.64,14.37
2020,8,6,15.64,14.69,13.41,13.09,13.73,15.96,16.92,18.84,19.47,20.43,21.07,21.71,22.03,22.67,23.3,22.67,22.03,21.71,19.15,19.15,18.2,16.6,16.28,21.07
2020,8,7,19.79,18.2,16.28,16.92,17.56,18.84,23.3,23.94,24.26,23.62,23.94,20.11,20.75,22.03,22.35,22.03,21.71,23.94,21.39,20.11,19.47,23.94,23.62,22.35
2020,8,8,21.07,18.84,16.6,15.96,15.96,16.92,17.56,18.52,17.56,18.52,19.15,19.79,20.75,21.07,21.39,20.75,20.75,20.75,18.2,18.2,16.92,15.96,14.69,14.05
2020,8,9,13.09,12.77,12.45,12.13,12.45,14.69,14.69,15.96,16.92,17.88,18.84,19.79,20.43,21.39,22.03,21.39,21.39,21.71,19.15,18.84,17.88,16.28,15,14.05
2020,8,10,13.41,12.77,12.45,12.77,14.37,16.28,16.6,18.2,19.47,20.43,22.03,24.58,23.94,24.9,25.54,27.46,26.5,24.26,21.39,21.39,26.5,25.22,24.58,22.67
2020,8,11,23.62,22.35,22.99,22.03,21.07,23.94,24.58,25.86,27.14,28.09,29.05,29.69,30.33,31.29,31.92,31.61,31.29,30.97,29.05,28.41,27.46,25.86,24.58,23.62
2020,8,12,23.3,22.99,22.99,22.99,23.3,24.58,25.22,25.54,22.99,22.03,22.67,23.62,24.58,25.54,31.29,25.54,24.58,25.54,24.26,23.3,22.99,22.99,21.07,19.79
2020,8,13,18.2,16.92,20.75,21.07,19.79,20.43,20.75,21.39,20.75,21.71,22.99,23.94,30.01,30.97,31.29,29.05,28.73,30.01,26.82,27.14,26.5,26.5,24.9,23.94
2020,8,14,23.94,23.3,22.67,22.99,22.99,24.26,24.9,26.5,27.77,28.73,28.41,27.46,27.46,31.61,31.61,26.18,24.9,24.26,21.07,20.43,20.43,24.58,24.58,23.94
2020,8,15,23.3,22.99,22.67,22.03,21.71,21.39,22.03,22.35,21.07,21.71,22.03,22.35,22.35,22.99,23.3,22.35,21.71,21.07,18.52,18.52,17.88,17.24,15.96,19.79
2020,8,16,19.79,18.52,17.56,16.92,17.88,17.56,17.56,18.84,18.2,18.52,19.47,20.11,21.39,22.03,22.35,21.71,21.39,21.71,19.47,19.47,18.52,16.92,15.32,14.69
2020,8,17,16.28,16.6,17.24,15.32,14.05,15.96,16.92,18.2,18.84,20.43,21.71,22.99,23.62,24.26,24.58,24.58,25.54,22.67,20.43,21.71,22.35,22.67,21.71,18.2
2020,8,18,17.88,20.75,22.67,22.99,23.3,28.73,24.9,29.37,24.9,23.94,23.94,22.99,22.99,23.62,24.9,24.9,25.54,22.99,21.39,20.43,22.99,22.99,24.26,23.94
2020,8,19,23.62,22.99,22.35,22.35,22.67,23.94,24.26,24.9,22.99,22.67,21.39,27.46,22.67,27.14,24.26,22.99,22.35,22.67,20.11,19.79,20.75,19.79,22.35,22.99
2020,8,20,23.3,22.99,22.99,23.3,23.3,24.58,24.26,25.86,26.5,27.14,26.82,25.22,23.3,22.99,23.3,22.99,23.94,22.03,19.47,18.84,17.88,15.96,14.37,15.96
2020,8,21,14.37,13.41,13.09,12.45,12.77,14.69,15.32,16.92,17.88,18.84,19.79,20.75,22.03,22.99,23.62,22.99,22.67,22.35,19.79,18.84,17.88,16.28,15.32,15
2020,8,22,15,14.37,13.09,12.77,12.45,15,15.64,16.92,17.88,18.84,19.79,20.75,21.39,22.35,22.99,22.67,22.35,22.03,19.79,19.15,17.56,16.28,15,14.05
2020,8,23,13.41,13.09,12.45,12.45,12.45,14.37,14.69,16.28,17.24,18.2,19.47,20.11,21.07,22.03,22.67,22.03,21.71,22.03,19.47,19.15,18.52,17.24,16.6,19.15
2020,8,24,19.47,18.52,17.88,18.84,20.43,20.75,19.15,19.15,20.11,20.75,22.35,23.62,24.9,26.18,28.09,27.46,27.14,27.46,26.18,27.14,26.82,25.22,24.58,23.94
2020,8,25,23.62,23.62,22.67,22.67,22.35,22.35,24.58,25.54,26.82,27.77,28.73,29.69,34.48,35.12,35.44,32.88,31.92,30.65,29.05,28.73,27.46,26.18,24.58,24.26
2020,8,26,23.62,21.39,21.71,22.03,22.67,24.26,25.22,26.5,24.58,25.86,26.18,31.92,33.84,35.76,36.39,33.2,31.29,30.65,28.41,26.82,27.77,25.86,23.3,23.3
2020,8,27,22.99,22.99,22.67,22.67,22.67,24.26,24.9,26.5,26.82,25.54,22.99,22.67,23.3,23.94,24.58,23.62,22.99,22.35,19.79,19.47,18.2,16.6,17.88,20.75
2020,8,28,19.79,19.15,16.28,16.92,17.88,19.79,21.07,23.3,22.99,23.62,22.67,22.35,23.62,24.26,24.26,23.62,22.35,22.67,19.79,19.15,18.2,16.92,15.96,15
2020,8,29,15.32,15.64,15.32,15.96,17.24,18.2,18.84,19.79,19.15,18.84,19.15,20.11,20.75,21.39,22.03,21.07,20.75,20.75,18.52,18.52,16.92,15.64,14.69,13.41
2020,8,30,12.77,12.45,12.13,11.81,11.81,13.73,14.05,15.64,16.6,17.88,18.84,19.79,20.75,22.03,22.67,22.03,21.71,21.71,19.47,18.84,17.56,16.28,17.24,18.84
2020,8,31,16.92,16.92,16.6,14.69,14.69,15.96,17.56,20.43,21.71,20.11,21.07,22.35,23.62,24.9,26.18,25.86,25.22,26.18,24.9,23.62,25.86,25.22,24.26,22.99
2020,9,1,22.35,22.03,19.79,18.84,21.71,23.3,23.94,25.22,26.18,27.14,28.09,29.05,29.69,30.33,30.65,30.01,29.69,29.05,27.77,27.46,26.18,25.54,24.26,23.62
2020,9,2,22.99,22.67,22.67,22.67,22.99,24.58,24.9,25.86,27.77,27.46,28.09,28.09,28.73,29.05,29.37,27.77,27.14,29.69,27.46,26.5,26.5,25.86,24.9,23.94
2020,9,3,23.62,23.3,22.35,21.71,20.75,21.71,21.71,21.71,20.43,20.75,21.71,22.67,23.3,24.26,24.58,23.94,23.3,23.94,22.03,20.75,20.11,19.47,18.2,17.88
2020,9,4,19.47,21.07,21.71,22.03,21.71,22.99,24.26,26.18,25.86,23.62,24.58,24.58,25.86,27.46,28.41,27.46,25.22,24.58,23.94,25.22,24.58,22.67,22.35,21.07
2020,9,5,19.79,16.28,14.69,14.69,14.05,15.64,16.92,20.11,22.03,20.11,21.07,21.71,22.35,22.99,23.3,22.67,22.03,21.71,19.47,19.47,18.84,18.52,18.2,16.92
2020,9,6,15.96,14.69,14.69,14.37,14.05,15.64,15.32,17.56,18.84,19.15,20.75,21.71,22.67,22.67,28.73,24.26,23.62,21.71,19.47,18.84,18.52,17.56,19.15,19.15
2020,9,7,18.52,17.88,19.15,18.2,19.47,22.67,22.67,21.07,20.43,20.11,21.39,21.39,27.77,29.05,31.61,32.24,25.86,22.03,20.43,20.43,18.84,17.88,21.07,22.99
2020,9,8,22.67,22.67,22.35,22.35,22.03,22.67,23.3,24.58,23.94,23.3,23.62,23.62,29.05,29.37,29.69,26.18,25.86,30.33,21.39,20.75,19.79,20.75,20.43,15.96
2020,9,9,15,14.69,13.73,13.41,15.32,18.2,20.11,20.75,22.35,21.07,21.71,22.35,23.3,23.62,24.26,23.3,22.67,22.67,21.39,21.07,26.18,25.86,23.94,22.99
2020,9,10,23.3,22.99,22.99,22.35,22.03,23.62,23.62,24.26,22.35,20.43,20.43,20.75,21.07,21.39,21.39,20.43,20.11,20.11,18.52,18.2,16.6,15,15,17.88
2020,9,11,15,14.69,13.73,12.45,11.81,15,15.64,17.24,18.2,18.84,19.47,19.79,20.43,21.07,21.39,20.43,19.79,21.07,22.67,24.26,20.75,23.62,23.3,22.67
2020,9,12,22.03,21.71,21.71,21.71,22.03,23.3,23.94,24.58,25.54,25.54,25.22,23.94,22.99,23.3,23.94,25.22,26.18,30.97,25.22,24.58,24.58,23.62,22.99,22.67
2020,9,13,22.35,21.39,20.11,19.47,17.88,19.15,19.15,18.84,16.92,16.6,17.56,18.2,18.84,19.47,18.52,18.84,19.79,17.24,17.24,17.88,16.6,15.64,14.05,13.73
2020,9,14,13.73,12.45,11.17,11.49,11.81,14.69,15.32,17.24,18.2,18.84,19.79,20.43,21.39,22.03,22.67,22.03,21.39,19.47,19.47,18.52,17.24,15.96,14.37,13.09
2020,9,15,12.45,11.81,11.49,11.49,12.13,15,15.64,17.24,18.2,19.15,20.43,21.07,22.03,22.67,22.67,24.58,22.67,23.62,23.62,23.62,24.26,24.58,23.62,23.3
2020,9,16,22.67,22.35,22.67,22.35,22.67,24.26,24.58,25.86,26.5,26.5,26.18,26.5,31.92,32.56,35.44,28.41,28.41,26.82,26.18,26.5,25.86,24.26,22.99,22.67
2020,9,17,22.67,21.71,21.39,21.39,19.15,23.94,31.92,29.69,31.92,32.56,30.97,31.29,25.22,27.14,28.09,29.05,26.82,23.94,24.9,24.26,25.22,23.62,22.99,21.39
2020,9,18,20.75,19.47,17.56,18.84,19.79,22.67,22.35,26.18,25.54,22.35,23.3,24.58,18.84,19.47,19.47,18.84,20.43,20.11,18.2,20.75,21.71,20.75,22.35,22.35
2020,9,19,21.71,21.07,21.71,21.39,21.07,21.71,21.39,22.99,23.62,24.58,24.9,25.22,24.58,24.26,22.35,21.71,21.71,21.39,22.99,23.94,23.62,23.3,22.35,21.71
2020,9,20,22.03,21.39,20.75,20.11,20.75,22.67,22.67,23.62,23.94,18.84,17.24,16.92,17.24,17.56,16.6,17.24,16.92,15.32,15.64,15,14.37,13.09,11.81,11.49
2020,9,21,11.17,10.85,10.54,11.17,11.17,15.32,16.6,18.84,18.2,18.2,17.56,17.88,18.52,19.79,20.11,19.15,19.15,21.39,22.35,19.47,20.11,22.35,20.11,18.52
2020,9,22,22.03,21.71,21.39,21.39,21.39,22.67,22.99,23.94,24.9,25.54,26.18,26.5,26.5,26.18,31.29,24.58,23.62,21.07,20.43,22.03,21.71,21.39,20.75,22.35
2020,9,23,22.03,22.03,21.71,21.07,21.39,36.39,27.77,24.58,25.54,25.86,25.86,25.86,26.5,26.82,26.82,25.86,24.9,24.58,24.58,23.94,22.99,22.99,19.15,15.96
2020,9,24,16.92,18.2,16.92,15.64,15.96,18.84,20.43,21.07,21.71,23.94,24.9,25.54,25.86,26.18,25.22,25.22,25.54,23.94,24.26,24.26,23.62,22.99,22.03,21.71
2020,9,25,21.71,21.39,21.39,21.39,21.71,23.62,23.94,24.58,24.58,21.07,19.79,18.52,19.47,19.79,18.2,18.2,16.6,14.37,15,14.69,14.37,13.09,12.45,11.17
2020,9,26,10.54,10.54,9.9,10.22,9.9,12.77,13.09,14.69,15.32,15.64,15.96,15.96,16.28,16.92,16.6,16.92,16.92,13.73,14.37,13.73,13.41,12.45,11.81,11.49
2020,9,27,10.85,11.81,11.81,11.17,11.49,13.09,13.41,15,15.32,15,15.64,15.96,16.28,16.92,15.96,16.28,17.56,15,15.64,15.32,14.69,13.41,12.77,12.13
2020,9,28,10.85,10.22,9.9,9.9,10.54,13.73,14.69,16.28,18.84,18.52,18.2,18.52,19.15,19.47,19.15,19.15,19.79,17.24,17.24,16.6,15.32,14.05,13.41,13.41
