Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2020,5,14,19.13,16.35,19.13,22.27,23.31,24.70,25.05,26.79,26.09,24.01,21.22,20.53,20.87,22.27,25.40,25.40,25.05,29.22,27.14,27.48,26.44,25.75,25.05,24.35
2020,5,15,23.31,22.96,22.27,22.61,22.96,24.70,25.40,27.14,25.40,25.05,24.70,25.40,26.79,28.53,29.22,28.53,27.83,27.48,24.70,24.01,24.01,25.40,24.01,23.31
2020,5,16,22.61,19.48,15.31,13.22,12.52,15.31,16.00,17.05,18.09,18.79,19.48,19.83,20.18,20.53,20.87,20.18,19.83,20.53,17.74,17.74,16.70,15.31,14.26,14.26
2020,5,17,13.92,13.22,12.18,11.83,11.83,14.26,14.96,17.05,16.70,17.74,18.44,19.13,19.83,20.53,21.22,20.18,20.18,20.87,18.44,18.44,17.05,15.31,13.92,14.26
2020,5,18,13.57,14.26,14.26,16.70,17.05,19.83,20.53,21.92,20.18,20.87,21.57,22.96,24.01,25.05,24.70,23.31,22.27,22.27,20.53,20.87,19.83,18.09,18.79,19.48
2020,5,19,20.18,22.61,21.22,21.57,21.57,22.27,18.79,22.96,22.61,23.66,22.27,21.22,21.92,22.27,22.96,21.57,20.53,20.87,18.09,18.44,17.40,17.05,16.70,21.92
2020,5,20,21.22,19.48,18.09,16.70,13.92,17.74,19.48,24.01,24.01,24.70,25.40,28.53,29.22,29.92,30.27,26.79,26.44,32.36,20.53,20.53,19.13,17.40,16.35,16.00
2020,5,21,17.05,24.35,23.66,22.27,24.01,24.70,20.87,22.27,20.87,21.92,22.61,25.05,27.14,27.83,30.27,27.14,27.48,30.62,28.88,28.88,28.18,26.79,25.75,24.70
2020,5,22,24.35,24.01,24.35,24.35,24.35,25.40,26.44,26.44,24.70,27.83,30.27,30.62,30.62,31.66,31.66,30.96,29.22,28.53,20.18,19.13,18.09,16.35,14.96,20.18
2020,5,23,22.61,24.01,24.01,24.01,23.66,25.05,25.40,27.14,27.48,28.53,27.48,28.18,28.18,27.48,26.79,25.40,26.44,25.75,22.96,20.53,18.79,17.05,16.00,15.31
2020,5,24,15.66,13.22,12.87,13.22,13.57,28.88,23.31,22.61,17.40,18.09,19.13,19.83,20.18,20.53,27.14,23.31,25.75,36.18,20.18,23.31,20.87,18.79,15.31,15.66
2020,5,25,12.18,11.48,16.35,18.79,18.79,37.57,32.01,19.13,17.74,26.09,23.31,26.79,27.48,18.44,19.13,24.01,28.88,24.35,24.35,26.09,25.75,25.05,23.31,23.66
2020,5,26,23.66,22.96,22.61,22.96,22.27,18.09,19.13,17.74,20.87,25.05,21.22,19.48,20.53,20.87,21.22,24.01,21.57,23.66,17.74,18.44,19.13,18.09,15.31,13.92
2020,5,27,13.92,14.61,11.48,11.13,12.52,15.31,21.57,23.66,24.01,21.92,22.96,27.48,29.22,29.57,29.22,29.22,28.18,30.62,28.88,28.53,27.83,26.79,25.40,24.35
2020,5,28,24.01,24.01,23.31,23.66,24.35,25.05,23.66,19.48,20.18,21.57,22.96,24.01,25.40,27.48,27.83,27.83,28.88,27.83,23.31,27.14,27.14,25.75,24.70,24.70
2020,5,29,24.35,24.01,23.66,22.96,22.27,22.61,24.35,26.79,27.83,28.88,29.22,29.57,28.53,26.44,27.83,27.14,27.48,22.61,22.96,23.31,22.27,22.96,24.35,24.70
2020,5,30,24.35,24.01,24.01,22.96,24.01,24.70,24.70,24.01,25.05,25.75,25.75,26.09,25.75,25.75,25.75,22.61,24.70,27.14,25.40,25.40,25.05,22.96,20.53,19.48
2020,5,31,17.40,16.00,16.00,16.00,18.09,19.13,21.22,24.35,25.05,25.75,26.09,26.44,26.44,26.44,26.44,25.75,25.75,26.44,24.70,24.70,24.70,23.66,22.96,22.61
2020,6,1,21.57,20.53,20.18,20.53,22.96,23.31,23.66,25.05,26.09,25.40,24.35,22.61,22.27,22.61,22.61,21.22,21.22,18.09,14.61,15.31,15.66,16.70,14.61,12.18
2020,6,2,13.22,15.31,13.57,11.48,13.57,13.92,15.66,16.35,17.05,17.74,18.44,18.79,19.48,20.18,20.53,19.48,19.48,20.18,17.05,17.05,17.40,21.92,24.01,24.35
2020,6,3,23.31,23.31,22.96,23.31,25.05,25.40,26.44,26.79,27.14,27.14,27.14,23.31,22.96,23.66,24.01,27.14,24.70,23.66,20.53,20.18,23.31,25.05,25.05,24.01
2020,6,4,23.31,23.31,23.66,23.31,25.40,24.01,20.18,18.09,18.44,19.48,20.53,21.22,22.27,23.66,24.35,24.35,26.79,27.83,25.75,28.18,26.44,24.35,24.35,24.01
2020,6,5,24.01,24.01,23.31,20.87,16.70,14.96,17.40,18.09,19.83,21.22,22.61,26.79,27.83,27.14,30.96,27.48,26.79,29.92,28.18,28.18,27.14,26.79,25.75,24.35
2020,6,6,23.31,22.61,22.61,23.31,25.40,24.70,25.05,20.53,19.83,20.87,22.27,22.96,23.66,24.70,25.05,24.70,26.09,24.01,20.87,20.53,19.83,20.87,18.79,17.40
2020,6,7,18.44,20.53,21.92,19.13,21.57,21.57,26.44,27.14,27.48,27.83,26.09,26.79,28.18,28.53,28.88,28.88,29.92,30.96,29.22,29.22,28.88,27.48,25.75,25.40
2020,6,8,24.35,24.35,24.35,24.35,26.09,26.09,26.09,25.05,20.87,21.22,22.27,22.96,23.66,24.35,25.05,24.70,24.35,24.35,21.57,20.87,19.83,18.09,16.35,14.96
2020,6,9,14.61,13.92,13.22,13.57,16.35,20.53,21.92,20.18,20.18,20.87,21.92,22.61,23.31,23.66,30.27,26.44,25.40,22.96,20.53,20.53,20.53,19.13,20.87,22.61
2020,6,10,22.61,18.79,17.05,20.87,23.66,29.22,25.05,24.70,22.61,22.61,22.27,28.18,28.53,28.53,28.53,21.57,22.96,20.53,18.09,23.31,26.09,25.75,25.40,21.57
2020,6,11,17.40,15.31,14.26,20.18,24.01,24.70,27.14,27.83,28.88,28.88,28.53,29.57,30.27,30.62,31.31,30.27,29.22,30.62,28.53,27.14,25.75,26.44,25.75,24.35
2020,6,12,24.01,24.01,22.61,21.22,22.27,23.31,23.31,19.83,19.83,20.18,20.87,21.22,21.92,22.61,23.66,22.27,21.57,22.27,19.48,19.48,21.22,25.05,25.75,24.01
2020,6,13,24.70,24.01,23.66,23.31,24.35,24.35,25.75,26.79,27.48,26.79,23.31,23.31,24.70,24.70,22.27,20.87,20.87,20.53,17.40,17.40,16.35,15.66,14.26,12.87
2020,6,14,12.18,11.83,12.18,12.18,13.92,13.57,13.92,15.66,16.70,17.40,18.44,18.79,19.48,20.18,20.53,19.48,19.48,19.13,17.40,17.40,17.40,15.66,13.92,13.92
2020,6,15,12.18,11.48,10.79,10.79,13.92,14.61,15.66,17.74,18.44,19.48,20.18,20.53,21.22,21.92,22.96,21.57,23.31,21.22,21.22,22.61,23.66,26.09,25.05,23.31
2020,6,16,18.79,22.27,20.87,18.79,20.18,21.57,18.44,23.31,25.40,24.70,21.22,21.92,22.96,22.61,22.96,27.14,29.22,28.88,28.18,27.83,23.66,24.70,24.01,23.31
2020,6,17,22.27,23.31,24.01,23.66,24.35,24.01,24.35,26.44,27.14,26.09,25.05,25.05,25.75,27.14,26.79,25.40,25.05,24.35,22.96,22.27,22.96,20.53,19.13,18.09
2020,6,18,18.44,18.79,19.83,20.53,22.27,21.57,20.87,26.09,27.14,27.83,28.53,28.88,29.57,29.92,30.27,29.22,29.22,29.22,27.83,27.83,27.14,25.40,24.70,24.35
2020,6,19,23.66,23.31,23.31,23.66,25.05,25.75,26.44,27.83,27.48,27.83,28.88,27.14,25.40,28.88,30.96,32.01,30.62,27.14,24.35,22.96,23.31,20.87,19.48,18.79
2020,6,20,18.79,21.22,22.96,22.61,24.35,25.05,26.44,22.61,23.31,21.57,22.61,22.27,22.61,23.31,23.66,23.31,22.96,24.01,20.53,19.48,18.44,17.40,17.05,14.61
2020,6,21,15.31,14.96,13.92,12.52,14.26,15.31,16.00,17.40,18.09,19.48,20.53,21.57,22.61,23.31,24.35,24.01,25.05,23.31,21.22,21.92,26.79,27.14,26.09,25.40
2020,6,22,24.70,24.35,24.35,24.35,26.09,26.09,27.48,28.53,29.22,29.92,29.92,30.27,30.62,30.62,30.96,29.92,28.53,30.27,29.22,29.57,28.53,26.79,25.75,25.40
2020,6,23,25.05,24.35,23.66,24.35,26.09,26.09,27.48,24.70,25.05,25.05,24.70,24.70,25.75,26.44,27.48,27.48,26.44,23.66,21.92,22.27,21.22,22.96,25.75,25.05
2020,6,24,24.35,23.66,24.01,24.01,25.05,25.40,26.09,23.31,23.66,21.92,22.27,22.61,23.66,24.35,25.05,24.35,24.01,24.35,27.83,20.53,19.48,18.44,24.01,24.01
2020,6,25,22.96,19.13,14.26,14.61,18.79,18.79,20.53,20.53,21.22,21.92,22.61,23.31,24.35,25.40,26.44,27.48,29.22,25.40,24.35,22.27,21.57,21.92,25.75,25.75
2020,6,26,24.70,19.13,16.70,17.05,19.48,19.48,21.22,20.53,20.18,21.57,22.96,24.01,24.70,25.40,25.75,25.40,25.05,24.35,21.57,20.87,19.83,18.44,16.70,15.31
2020,6,27,14.61,14.61,13.57,13.22,16.35,15.66,16.35,18.44,19.48,20.87,21.92,27.48,29.92,30.27,30.62,26.44,26.44,30.27,21.57,21.22,20.18,19.83,18.79,17.74
2020,6,28,16.70,16.35,19.13,18.09,19.83,18.09,19.13,20.18,21.22,22.27,22.96,24.01,24.70,25.40,31.66,27.48,24.35,24.70,21.92,21.92,20.87,20.18,19.13,17.74
2020,6,29,16.35,19.13,18.09,16.35,19.48,19.13,20.18,22.27,21.92,23.31,24.35,25.05,26.79,27.83,27.83,27.14,25.40,23.31,21.92,21.57,20.53,19.13,17.40,16.35
2020,6,30,16.00,16.00,15.31,14.61,18.79,18.09,19.83,21.57,21.22,21.92,22.96,23.66,24.35,24.70,25.05,26.44,27.14,24.35,21.57,21.92,25.40,26.79,25.75,23.31
2020,7,1,22.61,24.70,24.70,24.35,25.75,26.44,27.48,27.83,27.48,29.57,29.22,30.96,34.44,32.01,32.36,28.88,28.18,26.09,22.27,22.27,24.01,20.53,17.74,19.13
2020,7,2,25.05,24.35,24.01,23.66,25.75,23.31,20.18,20.87,20.87,22.27,23.66,24.70,32.36,33.75,38.27,32.01,35.49,33.75,22.27,21.92,24.35,25.40,21.92,18.44
2020,7,3,16.35,15.66,14.61,14.61,17.40,17.40,18.79,19.83,21.22,22.27,23.66,24.35,25.40,26.09,32.01,26.79,26.44,25.40,22.61,21.92,20.87,19.48,17.74,19.13
2020,7,4,21.22,18.79,18.44,17.05,17.40,19.48,19.13,20.18,20.53,21.57,22.61,24.01,24.70,25.40,25.75,24.70,24.35,24.70,21.92,21.22,20.53,19.13,17.74,22.96
2020,7,5,22.27,19.48,16.35,14.26,13.57,15.31,17.05,18.09,19.48,20.87,21.92,22.61,23.31,24.01,24.35,23.31,23.31,23.66,21.57,20.87,20.87,19.13,22.27,24.70
2020,7,6,22.27,21.57,20.87,21.57,23.31,22.96,21.22,21.92,20.87,21.22,22.27,23.31,23.66,24.01,24.01,23.31,22.96,23.31,20.53,20.53,20.87,19.13,18.09,20.18
2020,7,7,17.05,15.31,15.31,14.61,13.57,28.53,17.05,17.74,18.79,19.83,20.87,21.57,22.27,22.61,28.88,23.31,25.75,25.75,24.35,26.79,26.79,26.09,25.75,25.40
2020,7,8,24.70,24.35,24.35,24.70,23.66,25.05,25.75,25.05,25.05,25.05,23.66,24.01,24.35,24.70,28.18,28.88,28.18,29.92,26.79,24.70,26.79,25.75,25.75,25.05
2020,7,9,23.31,23.31,23.31,23.66,23.66,25.05,26.09,25.40,25.40,25.40,25.40,25.40,26.44,26.44,29.22,30.62,30.96,31.31,29.22,28.88,28.53,26.79,25.75,25.05
2020,7,10,24.70,24.01,24.01,24.70,24.70,26.44,26.44,24.01,22.27,21.22,22.27,22.61,23.31,23.66,24.01,25.75,22.61,22.96,20.18,19.83,18.79,17.40,16.00,14.61
2020,7,11,13.92,13.22,12.87,12.52,12.52,14.96,16.35,17.74,18.79,20.18,21.57,22.27,23.31,24.01,24.70,23.66,23.31,23.31,20.53,20.18,19.13,17.74,16.35,15.31
2020,7,12,14.26,13.57,13.57,12.52,12.18,14.61,16.35,18.09,19.13,20.53,21.92,22.96,23.66,24.01,23.66,22.61,22.27,23.66,22.27,22.61,24.35,26.79,26.44,25.40
2020,7,13,24.70,24.35,24.01,24.35,24.35,25.75,27.14,28.53,28.88,28.88,29.22,29.92,31.31,32.36,32.70,32.36,32.01,31.66,30.27,29.22,27.83,27.83,26.79,25.40
2020,7,14,25.05,25.05,22.96,23.31,22.96,25.05,25.75,21.57,20.87,21.92,23.31,25.40,26.79,27.48,29.22,30.27,30.62,30.27,28.53,29.22,29.22,27.48,23.66,21.92
2020,7,15,22.96,22.96,24.01,24.01,24.01,25.40,27.14,27.83,25.75,26.09,28.88,30.62,32.01,32.70,33.75,33.75,32.70,31.66,30.62,29.57,28.88,26.09,22.96,20.18
2020,7,16,20.87,22.96,24.01,24.35,24.35,25.75,27.83,28.88,28.88,29.22,29.22,29.92,29.57,30.27,31.31,31.66,29.92,28.53,25.75,25.05,25.05,27.14,26.09,24.70
2020,7,17,25.05,25.40,24.70,24.35,24.70,26.79,27.83,24.35,23.66,24.70,25.75,27.14,28.53,31.31,32.01,31.66,31.31,30.96,28.88,27.83,26.79,25.75,23.31,23.66
2020,7,18,24.35,24.35,25.40,24.01,23.66,23.66,25.40,24.70,22.96,23.66,24.70,25.75,26.79,27.83,28.53,30.27,30.27,30.27,28.18,27.48,28.53,28.53,27.83,26.44
2020,7,19,24.70,25.40,24.35,23.66,22.61,24.01,23.31,20.18,20.18,21.57,22.96,24.01,24.70,25.75,26.44,25.40,25.40,25.40,22.61,22.61,21.92,20.87,19.83,25.75
2020,7,20,24.70,21.57,19.48,24.35,24.70,26.44,27.48,27.48,24.70,24.35,25.05,26.79,27.83,28.18,34.09,28.88,29.22,32.70,30.62,30.62,30.27,28.53,27.14,26.44
2020,7,21,26.09,25.40,25.40,25.05,25.40,27.14,31.66,30.27,25.75,24.70,24.70,26.09,27.14,27.83,28.53,27.14,26.79,26.79,25.75,25.75,24.70,21.57,24.35,25.05
2020,7,22,24.35,18.44,15.66,14.96,15.31,17.74,19.48,20.53,21.92,23.31,24.35,25.40,25.75,26.09,26.44,25.40,24.70,24.70,21.92,21.57,20.87,23.66,22.61,22.61
2020,7,23,22.96,22.27,19.48,16.70,16.35,18.44,19.83,20.87,21.57,22.61,23.66,24.70,25.75,26.79,32.70,28.88,28.18,30.96,22.61,22.61,21.57,20.18,18.79,18.09
2020,7,24,16.70,16.70,16.70,17.74,17.40,24.70,21.22,22.61,22.96,24.35,25.75,26.79,27.83,28.53,34.44,27.83,27.14,27.14,25.05,24.70,24.35,21.92,20.53,19.48
2020,7,25,17.74,17.05,18.44,18.79,18.44,19.48,25.40,26.44,27.14,23.66,24.70,25.40,26.09,32.01,32.70,26.79,26.44,26.09,23.66,23.66,22.61,21.92,20.87,20.53
2020,7,26,25.40,24.35,23.31,21.92,20.87,25.40,20.18,26.79,25.75,27.14,27.83,30.62,31.31,32.01,32.36,31.31,31.31,34.09,24.70,24.35,23.66,22.61,27.48,26.44
2020,7,27,25.75,25.05,25.05,25.75,25.40,36.53,34.44,35.14,33.05,32.36,31.31,28.18,29.57,30.96,35.14,29.57,29.57,31.66,29.22,28.18,30.96,29.92,28.53,27.83
2020,7,28,27.14,26.79,26.09,25.75,25.75,27.14,28.53,29.92,30.62,31.66,30.96,31.31,30.96,35.49,35.49,29.22,27.83,28.88,26.09,26.09,29.57,28.88,27.48,26.79
2020,7,29,24.70,23.31,24.35,24.70,25.40,26.79,27.14,26.79,24.35,25.05,25.75,26.44,27.48,28.53,29.22,30.62,32.36,33.75,22.96,22.96,23.31,21.92,24.35,22.27
2020,7,30,21.22,20.18,18.09,18.09,19.13,21.22,21.92,22.61,22.61,22.96,24.01,24.70,31.31,32.36,32.70,27.14,26.79,27.48,25.05,25.75,23.66,27.48,26.44,23.66
2020,7,31,26.44,26.09,25.40,25.40,25.05,26.79,27.48,32.36,33.40,30.96,30.96,31.31,31.66,32.70,33.05,34.44,34.09,31.66,29.57,28.88,28.53,27.48,26.79,25.75
2020,8,1,25.75,26.09,26.09,25.75,25.75,31.66,36.18,34.09,33.05,33.05,32.70,34.09,32.70,34.09,34.79,33.40,30.96,27.48,25.40,25.05,24.70,25.40,24.70,24.35
2020,8,2,26.09,25.05,24.70,24.70,24.70,30.62,35.14,34.79,35.14,35.49,34.44,35.49,36.88,37.92,38.97,33.40,33.05,27.14,22.27,21.92,20.87,24.70,24.35,22.96
2020,8,3,20.87,17.40,16.35,16.00,16.00,18.09,25.05,26.09,26.79,30.27,30.96,29.92,30.27,30.96,31.66,25.05,24.70,24.35,21.57,21.57,20.53,18.79,17.05,16.00
2020,8,4,16.35,15.31,15.66,15.66,16.00,19.48,20.87,23.31,23.31,24.35,24.35,24.70,25.40,26.09,26.44,25.75,25.05,28.18,27.14,27.48,24.35,27.48,26.79,24.70
2020,8,5,24.01,22.96,21.57,21.92,22.61,24.35,25.05,23.66,21.92,22.27,23.31,24.35,25.40,26.44,27.14,26.44,25.40,25.05,21.92,21.57,21.22,18.79,17.05,15.66
2020,8,6,17.05,16.00,14.61,14.26,14.96,17.40,18.44,20.53,21.22,22.27,22.96,23.66,24.01,24.70,25.40,24.70,24.01,23.66,20.87,20.87,19.83,18.09,17.74,22.96
2020,8,7,21.57,19.83,17.74,18.44,19.13,20.53,25.40,26.09,26.44,25.75,26.09,21.92,22.61,24.01,24.35,24.01,23.66,26.09,23.31,21.92,21.22,26.09,25.75,24.35
2020,8,8,22.96,20.53,18.09,17.40,17.40,18.44,19.13,20.18,19.13,20.18,20.87,21.57,22.61,22.96,23.31,22.61,22.61,22.61,19.83,19.83,18.44,17.40,16.00,15.31
2020,8,9,14.26,13.92,13.57,13.22,13.57,16.00,16.00,17.40,18.44,19.48,20.53,21.57,22.27,23.31,24.01,23.31,23.31,23.66,20.87,20.53,19.48,17.74,16.35,15.31
2020,8,10,14.61,13.92,13.57,13.92,15.66,17.74,18.09,19.83,21.22,22.27,24.01,26.79,26.09,27.14,27.83,29.92,28.88,26.44,23.31,23.31,28.88,27.48,26.79,24.70
2020,8,11,25.75,24.35,25.05,24.01,22.96,26.09,26.79,28.18,29.57,30.62,31.66,32.36,33.05,34.09,34.79,34.44,34.09,33.75,31.66,30.96,29.92,28.18,26.79,25.75
2020,8,12,25.40,25.05,25.05,25.05,25.40,26.79,27.48,27.83,25.05,24.01,24.70,25.75,26.79,27.83,34.09,27.83,26.79,27.83,26.44,25.40,25.05,25.05,22.96,21.57
2020,8,13,19.83,18.44,22.61,22.96,21.57,22.27,22.61,23.31,22.61,23.66,25.05,26.09,32.70,33.75,34.09,31.66,31.31,32.70,29.22,29.57,28.88,28.88,27.14,26.09
2020,8,14,26.09,25.40,24.70,25.05,25.05,26.44,27.14,28.88,30.27,31.31,30.96,29.92,29.92,34.44,34.44,28.53,27.14,26.44,22.96,22.27,22.27,26.79,26.79,26.09
2020,8,15,25.40,25.05,24.70,24.01,23.66,23.31,24.01,24.35,22.96,23.66,24.01,24.35,24.35,25.05,25.40,24.35,23.66,22.96,20.18,20.18,19.48,18.79,17.40,21.57
2020,8,16,21.57,20.18,19.13,18.44,19.48,19.13,19.13,20.53,19.83,20.18,21.22,21.92,23.31,24.01,24.35,23.66,23.31,23.66,21.22,21.22,20.18,18.44,16.70,16.00
2020,8,17,17.74,18.09,18.79,16.70,15.31,17.40,18.44,19.83,20.53,22.27,23.66,25.05,25.75,26.44,26.79,26.79,27.83,24.70,22.27,23.66,24.35,24.70,23.66,19.83
2020,8,18,19.48,22.61,24.70,25.05,25.40,31.31,27.14,32.01,27.14,26.09,26.09,25.05,25.05,25.75,27.14,27.14,27.83,25.05,23.31,22.27,25.05,25.05,26.44,26.09
2020,8,19,25.75,25.05,24.35,24.35,24.70,26.09,26.44,27.14,25.05,24.70,23.31,29.92,24.70,29.57,26.44,25.05,24.35,24.70,21.92,21.57,22.61,21.57,24.35,25.05
2020,8,20,25.40,25.05,25.05,25.40,25.40,26.79,26.44,28.18,28.88,29.57,29.22,27.48,25.40,25.05,25.40,25.05,26.09,24.01,21.22,20.53,19.48,17.40,15.66,17.40
2020,8,21,15.66,14.61,14.26,13.57,13.92,16.00,16.70,18.44,19.48,20.53,21.57,22.61,24.01,25.05,25.75,25.05,24.70,24.35,21.57,20.53,19.48,17.74,16.70,16.35
2020,8,22,16.35,15.66,14.26,13.92,13.57,16.35,17.05,18.44,19.48,20.53,21.57,22.61,23.31,24.35,25.05,24.70,24.35,24.01,21.57,20.87,19.13,17.74,16.35,15.31
2020,8,23,14.61,14.26,13.57,13.57,13.57,15.66,16.00,17.74,18.79,19.83,21.22,21.92,22.96,24.01,24.70,24.01,23.66,24.01,21.22,20.87,20.18,18.79,18.09,20.87
2020,8,24,21.22,20.18,19.48,20.53,22.27,22.61,20.87,20.87,21.92,22.61,24.35,25.75,27.14,28.53,30.62,29.92,29.57,29.92,28.53,29.57,29.22,27.48,26.79,26.09
2020,8,25,25.75,25.75,24.70,24.70,24.35,24.35,26.79,27.83,29.22,30.27,31.31,32.36,37.57,38.27,38.62,35.83,34.79,33.40,31.66,31.31,29.92,28.53,26.79,26.44
2020,8,26,25.75,23.31,23.66,24.01,24.70,26.44,27.48,28.88,26.79,28.18,28.53,34.79,36.88,38.97,39.66,36.18,34.09,33.40,30.96,29.22,30.27,28.18,25.40,25.40
2020,8,27,25.05,25.05,24.70,24.70,24.70,26.44,27.14,28.88,29.22,27.83,25.05,24.70,25.40,26.09,26.79,25.75,25.05,24.35,21.57,21.22,19.83,18.09,19.48,22.61
2020,8,28,21.57,20.87,17.74,18.44,19.48,21.57,22.96,25.40,25.05,25.75,24.70,24.35,25.75,26.44,26.44,25.75,24.35,24.70,21.57,20.87,19.83,18.44,17.40,16.35
2020,8,29,16.70,17.05,16.70,17.40,18.79,19.83,20.53,21.57,20.87,20.53,20.87,21.92,22.61,23.31,24.01,22.96,22.61,22.61,20.18,20.18,18.44,17.05,16.00,14.61
2020,8,30,13.92,13.57,13.22,12.87,12.87,14.96,15.31,17.05,18.09,19.48,20.53,21.57,22.61,24.01,24.70,24.01,23.66,23.66,21.22,20.53,19.13,17.74,18.79,20.53
2020,8,31,18.44,18.44,18.09,16.00,16.00,17.40,19.13,22.27,23.66,21.92,22.96,24.35,25.75,27.14,28.53,28.18,27.48,28.53,27.14,25.75,28.18,27.48,26.44,25.05
2020,9,1,24.35,24.01,21.57,20.53,23.66,25.40,26.09,27.48,28.53,29.57,30.62,31.66,32.36,33.05,33.40,32.70,32.36,31.66,30.27,29.92,28.53,27.83,26.44,25.75
2020,9,2,25.05,24.70,24.70,24.70,25.05,26.79,27.14,28.18,30.27,29.92,30.62,30.62,31.31,31.66,32.01,30.27,29.57,32.36,29.92,28.88,28.88,28.18,27.14,26.09
2020,9,3,25.75,25.40,24.35,23.66,22.61,23.66,23.66,23.66,22.27,22.61,23.66,24.70,25.40,26.44,26.79,26.09,25.40,26.09,24.01,22.61,21.92,21.22,19.83,19.48
2020,9,4,21.22,22.96,23.66,24.01,23.66,25.05,26.44,28.53,28.18,25.75,26.79,26.79,28.18,29.92,30.96,29.92,27.48,26.79,26.09,27.48,26.79,24.70,24.35,22.96
2020,9,5,21.57,17.74,16.00,16.00,15.31,17.05,18.44,21.92,24.01,21.92,22.96,23.66,24.35,25.05,25.40,24.70,24.01,23.66,21.22,21.22,20.53,20.18,19.83,18.44
2020,9,6,17.40,16.00,16.00,15.66,15.31,17.05,16.70,19.13,20.53,20.87,22.61,23.66,24.70,24.70,31.31,26.44,25.75,23.66,21.22,20.53,20.18,19.13,20.87,20.87
2020,9,7,20.18,19.48,20.87,19.83,21.22,24.70,24.70,22.96,22.27,21.92,23.31,23.31,30.27,31.66,34.44,35.14,28.18,24.01,22.27,22.27,20.53,19.48,22.96,25.05
2020,9,8,24.70,24.70,24.35,24.35,24.01,24.70,25.40,26.79,26.09,25.40,25.75,25.75,31.66,32.01,32.36,28.53,28.18,33.05,23.31,22.61,21.57,22.61,22.27,17.40
2020,9,9,16.35,16.00,14.96,14.61,16.70,19.83,21.92,22.61,24.35,22.96,23.66,24.35,25.40,25.75,26.44,25.40,24.70,24.70,23.31,22.96,28.53,28.18,26.09,25.05
2020,9,10,25.40,25.05,25.05,24.35,24.01,25.75,25.75,26.44,24.35,22.27,22.27,22.61,22.96,23.31,23.31,22.27,21.92,21.92,20.18,19.83,18.09,16.35,16.35,19.48
2020,9,11,16.35,16.00,14.96,13.57,12.87,16.35,17.05,18.79,19.83,20.53,21.22,21.57,22.27,22.96,23.31,22.27,21.57,22.96,24.70,26.44,22.61,25.75,25.40,24.70
2020,9,12,24.01,23.66,23.66,23.66,24.01,25.40,26.09,26.79,27.83,27.83,27.48,26.09,25.05,25.40,26.09,27.48,28.53,33.75,27.48,26.79,26.79,25.75,25.05,24.70
2020,9,13,24.35,23.31,21.92,21.22,19.48,20.87,20.87,20.53,18.44,18.09,19.13,19.83,20.53,21.22,20.18,20.53,21.57,18.79,18.79,19.48,18.09,17.05,15.31,14.96
2020,9,14,14.96,13.57,12.18,12.52,12.87,16.00,16.70,18.79,19.83,20.53,21.57,22.27,23.31,24.01,24.70,24.01,23.31,21.22,21.22,20.18,18.79,17.40,15.66,14.26
2020,9,15,13.57,12.87,12.52,12.52,13.22,16.35,17.05,18.79,19.83,20.87,22.27,22.96,24.01,24.70,24.70,26.79,24.70,25.75,25.75,25.75,26.44,26.79,25.75,25.40
2020,9,16,24.70,24.35,24.70,24.35,24.70,26.44,26.79,28.18,28.88,28.88,28.53,28.88,34.79,35.49,38.62,30.96,30.96,29.22,28.53,28.88,28.18,26.44,25.05,24.70
2020,9,17,24.70,23.66,23.31,23.31,20.87,26.09,34.79,32.36,34.79,35.49,33.75,34.09,27.48,29.57,30.62,31.66,29.22,26.09,27.14,26.44,27.48,25.75,25.05,23.31
2020,9,18,22.61,21.22,19.13,20.53,21.57,24.70,24.35,28.53,27.83,24.35,25.40,26.79,20.53,21.22,21.22,20.53,22.27,21.92,19.83,22.61,23.66,22.61,24.35,24.35
2020,9,19,23.66,22.96,23.66,23.31,22.96,23.66,23.31,25.05,25.75,26.79,27.14,27.48,26.79,26.44,24.35,23.66,23.66,23.31,25.05,26.09,25.75,25.40,24.35,23.66
2020,9,20,24.01,23.31,22.61,21.92,22.61,24.70,24.70,25.75,26.09,20.53,18.79,18.44,18.79,19.13,18.09,18.79,18.44,16.70,17.05,16.35,15.66,14.26,12.87,12.52
2020,9,21,12.18,11.83,11.48,12.18,12.18,16.70,18.09,20.53,19.83,19.83,19.13,19.48,20.18,21.57,21.92,20.87,20.87,23.31,24.35,21.22,21.92,24.35,21.92,20.18
2020,9,22,24.01,23.66,23.31,23.31,23.31,24.70,25.05,26.09,27.14,27.83,28.53,28.88,28.88,28.53,34.09,26.79,25.75,22.96,22.27,24.01,23.66,23.31,22.61,24.35
2020,9,23,24.01,24.01,23.66,22.96,23.31,39.66,30.27,26.79,27.83,28.18,28.18,28.18,28.88,29.22,29.22,28.18,27.14,26.79,26.79,26.09,25.05,25.05,20.87,17.40
2020,9,24,18.44,19.83,18.44,17.05,17.40,20.53,22.27,22.96,23.66,26.09,27.14,27.83,28.18,28.53,27.48,27.48,27.83,26.09,26.44,26.44,25.75,25.05,24.01,23.66
2020,9,25,23.66,23.31,23.31,23.31,23.66,25.75,26.09,26.79,26.79,22.96,21.57,20.18,21.22,21.57,19.83,19.83,18.09,15.66,16.35,16.00,15.66,14.26,13.57,12.18
